,year,ft_lgbt,religion,party_id,religion_cat,party_id_cat
37196,1992,15.0,1.0,2.0,Religious,Independent
37197,1992,0.0,1.0,1.0,Religious,Republican
37200,1992,50.0,0.0,2.0,Not Religious,Independent
37202,1992,60.0,1.0,5.0,Religious,Democrat
37203,1992,50.0,1.0,2.0,Religious,Independent
37204,1992,60.0,1.0,5.0,Religious,Democrat
37205,1992,50.0,0.0,2.0,Not Religious,Independent
37206,1992,0.0,1.0,5.0,Religious,Democrat
37207,1992,60.0,0.0,2.0,Not Religious,Independent
37209,1992,50.0,1.0,5.0,Religious,Democrat
37210,1992,40.0,1.0,1.0,Religious,Republican
37212,1992,0.0,1.0,3.0,Religious,No preference
37213,1992,50.0,1.0,5.0,Religious,Democrat
37215,1992,60.0,1.0,1.0,Religious,Republican
37216,1992,0.0,1.0,2.0,Religious,Independent
37217,1992,30.0,0.0,1.0,Not Religious,Republican
37218,1992,0.0,1.0,5.0,Religious,Democrat
37219,1992,0.0,1.0,5.0,Religious,Democrat
37220,1992,0.0,1.0,5.0,Religious,Democrat
37222,1992,25.0,1.0,5.0,Religious,Democrat
37225,1992,40.0,0.0,2.0,Not Religious,Independent
37226,1992,50.0,1.0,5.0,Religious,Democrat
37227,1992,50.0,1.0,5.0,Religious,Democrat
37228,1992,75.0,1.0,5.0,Religious,Democrat
37230,1992,30.0,1.0,5.0,Religious,Democrat
37231,1992,0.0,1.0,1.0,Religious,Republican
37232,1992,0.0,1.0,1.0,Religious,Republican
37233,1992,0.0,1.0,3.0,Religious,No preference
37235,1992,50.0,1.0,5.0,Religious,Democrat
37236,1992,0.0,1.0,2.0,Religious,Independent
37238,1992,20.0,1.0,2.0,Religious,Independent
37239,1992,50.0,0.0,1.0,Not Religious,Republican
37240,1992,50.0,0.0,5.0,Not Religious,Democrat
37241,1992,0.0,1.0,1.0,Religious,Republican
37244,1992,60.0,1.0,1.0,Religious,Republican
37245,1992,50.0,1.0,5.0,Religious,Democrat
37246,1992,70.0,0.0,3.0,Not Religious,No preference
37248,1992,60.0,1.0,5.0,Religious,Democrat
37249,1992,40.0,1.0,5.0,Religious,Democrat
37250,1992,15.0,1.0,1.0,Religious,Republican
37251,1992,50.0,1.0,5.0,Religious,Democrat
37253,1992,50.0,1.0,3.0,Religious,No preference
37254,1992,40.0,1.0,3.0,Religious,No preference
37255,1992,60.0,1.0,2.0,Religious,Independent
37256,1992,60.0,1.0,5.0,Religious,Democrat
37257,1992,50.0,0.0,5.0,Not Religious,Democrat
37258,1992,50.0,1.0,2.0,Religious,Independent
37259,1992,40.0,0.0,2.0,Not Religious,Independent
37260,1992,0.0,1.0,5.0,Religious,Democrat
37261,1992,60.0,0.0,2.0,Not Religious,Independent
37262,1992,15.0,0.0,1.0,Not Religious,Republican
37263,1992,0.0,1.0,5.0,Religious,Democrat
37265,1992,30.0,1.0,1.0,Religious,Republican
37266,1992,0.0,1.0,5.0,Religious,Democrat
37267,1992,50.0,1.0,3.0,Religious,No preference
37268,1992,60.0,0.0,5.0,Not Religious,Democrat
37269,1992,40.0,1.0,1.0,Religious,Republican
37271,1992,0.0,1.0,1.0,Religious,Republican
37272,1992,50.0,1.0,5.0,Religious,Democrat
37273,1992,50.0,1.0,2.0,Religious,Independent
37274,1992,50.0,0.0,1.0,Not Religious,Republican
37275,1992,60.0,1.0,1.0,Religious,Republican
37276,1992,10.0,1.0,2.0,Religious,Independent
37278,1992,50.0,1.0,5.0,Religious,Democrat
37279,1992,30.0,1.0,2.0,Religious,Independent
37282,1992,10.0,1.0,2.0,Religious,Independent
37283,1992,0.0,1.0,5.0,Religious,Democrat
37284,1992,0.0,1.0,5.0,Religious,Democrat
37285,1992,85.0,1.0,5.0,Religious,Democrat
37286,1992,85.0,1.0,2.0,Religious,Independent
37287,1992,0.0,1.0,2.0,Religious,Independent
37288,1992,30.0,1.0,1.0,Religious,Republican
37289,1992,70.0,0.0,2.0,Not Religious,Independent
37292,1992,20.0,1.0,2.0,Religious,Independent
37293,1992,65.0,1.0,5.0,Religious,Democrat
37297,1992,15.0,1.0,2.0,Religious,Independent
37298,1992,50.0,1.0,1.0,Religious,Republican
37300,1992,40.0,1.0,2.0,Religious,Independent
37301,1992,20.0,1.0,3.0,Religious,No preference
37302,1992,15.0,1.0,1.0,Religious,Republican
37303,1992,98.5,1.0,2.0,Religious,Independent
37304,1992,85.0,0.0,5.0,Not Religious,Democrat
37305,1992,50.0,1.0,5.0,Religious,Democrat
37306,1992,50.0,1.0,1.0,Religious,Republican
37307,1992,0.0,1.0,1.0,Religious,Republican
37308,1992,85.0,0.0,2.0,Not Religious,Independent
37309,1992,70.0,1.0,1.0,Religious,Republican
37310,1992,50.0,1.0,2.0,Religious,Independent
37311,1992,10.0,1.0,1.0,Religious,Republican
37312,1992,40.0,1.0,1.0,Religious,Republican
37313,1992,50.0,1.0,2.0,Religious,Independent
37314,1992,0.0,1.0,3.0,Religious,No preference
37315,1992,0.0,1.0,3.0,Religious,No preference
37316,1992,0.0,1.0,3.0,Religious,No preference
37318,1992,98.5,1.0,2.0,Religious,Independent
37319,1992,0.0,1.0,5.0,Religious,Democrat
37320,1992,0.0,1.0,5.0,Religious,Democrat
37321,1992,0.0,1.0,2.0,Religious,Independent
37323,1992,30.0,1.0,5.0,Religious,Democrat
37324,1992,0.0,1.0,5.0,Religious,Democrat
37325,1992,50.0,0.0,2.0,Not Religious,Independent
37326,1992,98.5,1.0,2.0,Religious,Independent
37327,1992,60.0,1.0,5.0,Religious,Democrat
37328,1992,70.0,1.0,3.0,Religious,No preference
37329,1992,70.0,1.0,5.0,Religious,Democrat
37330,1992,40.0,0.0,1.0,Not Religious,Republican
37331,1992,50.0,1.0,2.0,Religious,Independent
37332,1992,70.0,1.0,5.0,Religious,Democrat
37333,1992,70.0,0.0,2.0,Not Religious,Independent
37334,1992,70.0,1.0,5.0,Religious,Democrat
37335,1992,0.0,1.0,2.0,Religious,Independent
37336,1992,60.0,1.0,2.0,Religious,Independent
37337,1992,40.0,1.0,1.0,Religious,Republican
37338,1992,40.0,1.0,5.0,Religious,Democrat
37339,1992,70.0,1.0,2.0,Religious,Independent
37340,1992,85.0,1.0,2.0,Religious,Independent
37342,1992,50.0,1.0,5.0,Religious,Democrat
37343,1992,50.0,0.0,5.0,Not Religious,Democrat
37344,1992,50.0,1.0,2.0,Religious,Independent
37345,1992,85.0,1.0,2.0,Religious,Independent
37346,1992,15.0,1.0,5.0,Religious,Democrat
37347,1992,15.0,0.0,1.0,Not Religious,Republican
37348,1992,50.0,1.0,5.0,Religious,Democrat
37349,1992,30.0,1.0,1.0,Religious,Republican
37351,1992,20.0,1.0,5.0,Religious,Democrat
37352,1992,40.0,0.0,5.0,Not Religious,Democrat
37354,1992,40.0,1.0,1.0,Religious,Republican
37355,1992,50.0,1.0,1.0,Religious,Republican
37356,1992,40.0,0.0,2.0,Not Religious,Independent
37358,1992,50.0,1.0,5.0,Religious,Democrat
37359,1992,50.0,1.0,3.0,Religious,No preference
37360,1992,0.0,1.0,5.0,Religious,Democrat
37361,1992,50.0,0.0,2.0,Not Religious,Independent
37362,1992,0.0,1.0,1.0,Religious,Republican
37363,1992,0.0,1.0,1.0,Religious,Republican
37365,1992,0.0,1.0,3.0,Religious,No preference
37366,1992,50.0,1.0,2.0,Religious,Independent
37367,1992,50.0,1.0,5.0,Religious,Democrat
37368,1992,0.0,1.0,1.0,Religious,Republican
37369,1992,30.0,1.0,1.0,Religious,Republican
37370,1992,0.0,1.0,3.0,Religious,No preference
37371,1992,30.0,1.0,5.0,Religious,Democrat
37372,1992,30.0,1.0,5.0,Religious,Democrat
37373,1992,40.0,1.0,1.0,Religious,Republican
37374,1992,70.0,0.0,5.0,Not Religious,Democrat
37376,1992,60.0,1.0,1.0,Religious,Republican
37377,1992,0.0,0.0,2.0,Not Religious,Independent
37378,1992,20.0,0.0,2.0,Not Religious,Independent
37379,1992,85.0,1.0,5.0,Religious,Democrat
37380,1992,50.0,1.0,5.0,Religious,Democrat
37381,1992,0.0,1.0,5.0,Religious,Democrat
37384,1992,98.5,1.0,5.0,Religious,Democrat
37385,1992,50.0,1.0,2.0,Religious,Independent
37386,1992,50.0,1.0,5.0,Religious,Democrat
37388,1992,15.0,1.0,2.0,Religious,Independent
37389,1992,40.0,1.0,2.0,Religious,Independent
37390,1992,0.0,1.0,1.0,Religious,Republican
37391,1992,50.0,1.0,2.0,Religious,Independent
37392,1992,50.0,1.0,5.0,Religious,Democrat
37393,1992,60.0,0.0,3.0,Not Religious,No preference
37394,1992,50.0,1.0,5.0,Religious,Democrat
37395,1992,50.0,1.0,1.0,Religious,Republican
37396,1992,40.0,1.0,1.0,Religious,Republican
37397,1992,20.0,1.0,5.0,Religious,Democrat
37398,1992,0.0,1.0,2.0,Religious,Independent
37399,1992,0.0,1.0,2.0,Religious,Independent
37400,1992,15.0,1.0,5.0,Religious,Democrat
37402,1992,50.0,0.0,3.0,Not Religious,No preference
37403,1992,60.0,1.0,1.0,Religious,Republican
37404,1992,60.0,1.0,5.0,Religious,Democrat
37405,1992,0.0,1.0,1.0,Religious,Republican
37406,1992,0.0,1.0,2.0,Religious,Independent
37407,1992,0.0,1.0,2.0,Religious,Independent
37408,1992,0.0,1.0,2.0,Religious,Independent
37409,1992,40.0,1.0,2.0,Religious,Independent
37411,1992,85.0,1.0,5.0,Religious,Democrat
37412,1992,85.0,1.0,5.0,Religious,Democrat
37413,1992,30.0,1.0,1.0,Religious,Republican
37415,1992,60.0,1.0,1.0,Religious,Republican
37416,1992,30.0,1.0,2.0,Religious,Independent
37417,1992,0.0,1.0,1.0,Religious,Republican
37418,1992,98.5,1.0,5.0,Religious,Democrat
37419,1992,40.0,1.0,5.0,Religious,Democrat
37421,1992,50.0,1.0,5.0,Religious,Democrat
37422,1992,50.0,0.0,1.0,Not Religious,Republican
37423,1992,0.0,1.0,1.0,Religious,Republican
37424,1992,0.0,1.0,1.0,Religious,Republican
37425,1992,30.0,0.0,2.0,Not Religious,Independent
37426,1992,85.0,1.0,5.0,Religious,Democrat
37429,1992,70.0,1.0,5.0,Religious,Democrat
37430,1992,40.0,1.0,2.0,Religious,Independent
37432,1992,50.0,1.0,5.0,Religious,Democrat
37433,1992,0.0,1.0,1.0,Religious,Republican
37434,1992,60.0,0.0,5.0,Not Religious,Democrat
37435,1992,50.0,1.0,5.0,Religious,Democrat
37436,1992,40.0,0.0,5.0,Not Religious,Democrat
37438,1992,40.0,1.0,5.0,Religious,Democrat
37439,1992,30.0,1.0,2.0,Religious,Independent
37442,1992,50.0,0.0,5.0,Not Religious,Democrat
37444,1992,50.0,1.0,2.0,Religious,Independent
37445,1992,0.0,1.0,2.0,Religious,Independent
37446,1992,0.0,1.0,2.0,Religious,Independent
37447,1992,30.0,1.0,1.0,Religious,Republican
37448,1992,50.0,1.0,2.0,Religious,Independent
37449,1992,50.0,1.0,2.0,Religious,Independent
37450,1992,0.0,1.0,5.0,Religious,Democrat
37451,1992,15.0,0.0,1.0,Not Religious,Republican
37452,1992,0.0,1.0,2.0,Religious,Independent
37453,1992,15.0,0.0,1.0,Not Religious,Republican
37454,1992,10.0,1.0,2.0,Religious,Independent
37457,1992,40.0,1.0,2.0,Religious,Independent
37458,1992,50.0,1.0,2.0,Religious,Independent
37459,1992,30.0,1.0,5.0,Religious,Democrat
37460,1992,50.0,0.0,5.0,Not Religious,Democrat
37461,1992,85.0,0.0,5.0,Not Religious,Democrat
37462,1992,50.0,1.0,2.0,Religious,Independent
37463,1992,0.0,1.0,5.0,Religious,Democrat
37464,1992,30.0,1.0,5.0,Religious,Democrat
37466,1992,0.0,1.0,1.0,Religious,Republican
37467,1992,85.0,1.0,5.0,Religious,Democrat
37468,1992,50.0,1.0,5.0,Religious,Democrat
37470,1992,0.0,0.0,1.0,Not Religious,Republican
37471,1992,0.0,1.0,3.0,Religious,No preference
37472,1992,15.0,1.0,1.0,Religious,Republican
37474,1992,70.0,1.0,5.0,Religious,Democrat
37476,1992,50.0,1.0,2.0,Religious,Independent
37480,1992,15.0,0.0,2.0,Not Religious,Independent
37481,1992,70.0,1.0,2.0,Religious,Independent
37483,1992,50.0,1.0,2.0,Religious,Independent
37484,1992,50.0,1.0,5.0,Religious,Democrat
37486,1992,50.0,1.0,5.0,Religious,Democrat
37487,1992,50.0,1.0,3.0,Religious,No preference
37489,1992,30.0,0.0,1.0,Not Religious,Republican
37490,1992,85.0,1.0,5.0,Religious,Democrat
37491,1992,25.0,1.0,5.0,Religious,Democrat
37492,1992,0.0,1.0,2.0,Religious,Independent
37493,1992,25.0,0.0,1.0,Not Religious,Republican
37494,1992,30.0,1.0,1.0,Religious,Republican
37495,1992,0.0,1.0,5.0,Religious,Democrat
37496,1992,60.0,1.0,5.0,Religious,Democrat
37497,1992,70.0,0.0,5.0,Not Religious,Democrat
37498,1992,40.0,1.0,1.0,Religious,Republican
37500,1992,50.0,1.0,5.0,Religious,Democrat
37503,1992,40.0,1.0,2.0,Religious,Independent
37505,1992,30.0,0.0,2.0,Not Religious,Independent
37506,1992,85.0,0.0,2.0,Not Religious,Independent
37508,1992,15.0,1.0,2.0,Religious,Independent
37509,1992,40.0,1.0,1.0,Religious,Republican
37510,1992,70.0,1.0,1.0,Religious,Republican
37511,1992,50.0,1.0,2.0,Religious,Independent
37512,1992,70.0,0.0,5.0,Not Religious,Democrat
37513,1992,0.0,1.0,5.0,Religious,Democrat
37516,1992,15.0,1.0,5.0,Religious,Democrat
37517,1992,0.0,1.0,5.0,Religious,Democrat
37518,1992,70.0,1.0,5.0,Religious,Democrat
37519,1992,60.0,1.0,5.0,Religious,Democrat
37520,1992,50.0,0.0,2.0,Not Religious,Independent
37521,1992,0.0,1.0,5.0,Religious,Democrat
37522,1992,0.0,1.0,1.0,Religious,Republican
37524,1992,60.0,1.0,2.0,Religious,Independent
37525,1992,40.0,0.0,2.0,Not Religious,Independent
37526,1992,40.0,1.0,5.0,Religious,Democrat
37527,1992,40.0,0.0,2.0,Not Religious,Independent
37528,1992,50.0,1.0,2.0,Religious,Independent
37529,1992,0.0,1.0,3.0,Religious,No preference
37530,1992,0.0,1.0,1.0,Religious,Republican
37534,1992,0.0,1.0,3.0,Religious,No preference
37535,1992,85.0,1.0,5.0,Religious,Democrat
37536,1992,50.0,1.0,2.0,Religious,Independent
37537,1992,0.0,1.0,5.0,Religious,Democrat
37538,1992,0.0,1.0,3.0,Religious,No preference
37539,1992,15.0,1.0,5.0,Religious,Democrat
37540,1992,15.0,1.0,1.0,Religious,Republican
37541,1992,0.0,1.0,2.0,Religious,Independent
37542,1992,0.0,1.0,2.0,Religious,Independent
37543,1992,50.0,1.0,5.0,Religious,Democrat
37546,1992,0.0,1.0,3.0,Religious,No preference
37547,1992,50.0,0.0,1.0,Not Religious,Republican
37548,1992,15.0,0.0,2.0,Not Religious,Independent
37549,1992,60.0,1.0,5.0,Religious,Democrat
37550,1992,30.0,0.0,1.0,Not Religious,Republican
37551,1992,0.0,1.0,1.0,Religious,Republican
37553,1992,10.0,1.0,3.0,Religious,No preference
37554,1992,40.0,1.0,5.0,Religious,Democrat
37555,1992,60.0,0.0,5.0,Not Religious,Democrat
37556,1992,50.0,0.0,2.0,Not Religious,Independent
37557,1992,0.0,1.0,2.0,Religious,Independent
37558,1992,30.0,1.0,2.0,Religious,Independent
37559,1992,0.0,1.0,1.0,Religious,Republican
37560,1992,40.0,1.0,1.0,Religious,Republican
37561,1992,50.0,1.0,2.0,Religious,Independent
37562,1992,70.0,0.0,3.0,Not Religious,No preference
37564,1992,40.0,1.0,5.0,Religious,Democrat
37565,1992,50.0,1.0,5.0,Religious,Democrat
37566,1992,0.0,1.0,5.0,Religious,Democrat
37568,1992,0.0,0.0,2.0,Not Religious,Independent
37570,1992,50.0,1.0,5.0,Religious,Democrat
37571,1992,0.0,1.0,3.0,Religious,No preference
37572,1992,30.0,0.0,3.0,Not Religious,No preference
37573,1992,0.0,1.0,1.0,Religious,Republican
37574,1992,50.0,0.0,2.0,Not Religious,Independent
37575,1992,0.0,0.0,2.0,Not Religious,Independent
37576,1992,15.0,0.0,5.0,Not Religious,Democrat
37577,1992,60.0,0.0,2.0,Not Religious,Independent
37579,1992,50.0,1.0,2.0,Religious,Independent
37580,1992,0.0,1.0,2.0,Religious,Independent
37581,1992,0.0,1.0,3.0,Religious,No preference
37582,1992,0.0,1.0,5.0,Religious,Democrat
37583,1992,0.0,1.0,1.0,Religious,Republican
37584,1992,0.0,1.0,5.0,Religious,Democrat
37585,1992,50.0,1.0,3.0,Religious,No preference
37586,1992,0.0,1.0,1.0,Religious,Republican
37587,1992,0.0,1.0,2.0,Religious,Independent
37588,1992,30.0,0.0,1.0,Not Religious,Republican
37589,1992,50.0,0.0,1.0,Not Religious,Republican
37590,1992,50.0,1.0,3.0,Religious,No preference
37591,1992,15.0,1.0,2.0,Religious,Independent
37592,1992,85.0,1.0,5.0,Religious,Democrat
37594,1992,60.0,1.0,5.0,Religious,Democrat
37595,1992,50.0,0.0,1.0,Not Religious,Republican
37596,1992,50.0,1.0,1.0,Religious,Republican
37597,1992,50.0,1.0,2.0,Religious,Independent
37598,1992,50.0,1.0,5.0,Religious,Democrat
37599,1992,50.0,1.0,2.0,Religious,Independent
37600,1992,60.0,0.0,5.0,Not Religious,Democrat
37603,1992,15.0,0.0,2.0,Not Religious,Independent
37604,1992,0.0,0.0,2.0,Not Religious,Independent
37605,1992,60.0,1.0,2.0,Religious,Independent
37606,1992,50.0,0.0,2.0,Not Religious,Independent
37609,1992,0.0,1.0,1.0,Religious,Republican
37610,1992,0.0,1.0,5.0,Religious,Democrat
37611,1992,15.0,1.0,2.0,Religious,Independent
37612,1992,75.0,1.0,2.0,Religious,Independent
37614,1992,30.0,0.0,2.0,Not Religious,Independent
37615,1992,15.0,1.0,2.0,Religious,Independent
37616,1992,15.0,1.0,2.0,Religious,Independent
37619,1992,50.0,1.0,5.0,Religious,Democrat
37620,1992,50.0,0.0,2.0,Not Religious,Independent
37621,1992,50.0,1.0,5.0,Religious,Democrat
37622,1992,15.0,1.0,2.0,Religious,Independent
37623,1992,50.0,1.0,2.0,Religious,Independent
37624,1992,40.0,1.0,5.0,Religious,Democrat
37625,1992,0.0,1.0,1.0,Religious,Republican
37626,1992,50.0,0.0,2.0,Not Religious,Independent
37627,1992,50.0,1.0,5.0,Religious,Democrat
37628,1992,50.0,1.0,5.0,Religious,Democrat
37629,1992,50.0,1.0,2.0,Religious,Independent
37630,1992,60.0,1.0,1.0,Religious,Republican
37632,1992,0.0,0.0,2.0,Not Religious,Independent
37634,1992,60.0,1.0,5.0,Religious,Democrat
37635,1992,40.0,0.0,1.0,Not Religious,Republican
37636,1992,40.0,1.0,5.0,Religious,Democrat
37637,1992,50.0,1.0,1.0,Religious,Republican
37638,1992,70.0,1.0,5.0,Religious,Democrat
37639,1992,50.0,1.0,5.0,Religious,Democrat
37640,1992,40.0,1.0,2.0,Religious,Independent
37641,1992,30.0,1.0,5.0,Religious,Democrat
37642,1992,0.0,1.0,5.0,Religious,Democrat
37645,1992,60.0,1.0,2.0,Religious,Independent
37646,1992,70.0,1.0,2.0,Religious,Independent
37647,1992,30.0,1.0,5.0,Religious,Democrat
37648,1992,85.0,1.0,5.0,Religious,Democrat
37649,1992,50.0,0.0,1.0,Not Religious,Republican
37650,1992,70.0,1.0,5.0,Religious,Democrat
37652,1992,50.0,1.0,2.0,Religious,Independent
37653,1992,0.0,1.0,3.0,Religious,No preference
37654,1992,0.0,0.0,1.0,Not Religious,Republican
37657,1992,0.0,1.0,1.0,Religious,Republican
37658,1992,50.0,1.0,2.0,Religious,Independent
37660,1992,60.0,0.0,2.0,Not Religious,Independent
37661,1992,0.0,1.0,1.0,Religious,Republican
37662,1992,40.0,1.0,1.0,Religious,Republican
37663,1992,40.0,0.0,2.0,Not Religious,Independent
37665,1992,60.0,1.0,2.0,Religious,Independent
37666,1992,70.0,1.0,2.0,Religious,Independent
37667,1992,50.0,1.0,2.0,Religious,Independent
37670,1992,40.0,0.0,5.0,Not Religious,Democrat
37671,1992,90.0,1.0,2.0,Religious,Independent
37672,1992,98.5,0.0,2.0,Not Religious,Independent
37673,1992,0.0,0.0,5.0,Not Religious,Democrat
37675,1992,50.0,1.0,5.0,Religious,Democrat
37676,1992,0.0,1.0,2.0,Religious,Independent
37677,1992,40.0,0.0,2.0,Not Religious,Independent
37678,1992,98.5,1.0,2.0,Religious,Independent
37680,1992,0.0,1.0,5.0,Religious,Democrat
37681,1992,50.0,0.0,5.0,Not Religious,Democrat
37683,1992,85.0,1.0,5.0,Religious,Democrat
37684,1992,50.0,1.0,2.0,Religious,Independent
37686,1992,50.0,0.0,5.0,Not Religious,Democrat
37687,1992,0.0,1.0,2.0,Religious,Independent
37688,1992,50.0,1.0,2.0,Religious,Independent
37690,1992,50.0,1.0,2.0,Religious,Independent
37691,1992,0.0,0.0,3.0,Not Religious,No preference
37692,1992,50.0,1.0,2.0,Religious,Independent
37695,1992,50.0,0.0,5.0,Not Religious,Democrat
37696,1992,60.0,1.0,5.0,Religious,Democrat
37698,1992,70.0,1.0,2.0,Religious,Independent
37699,1992,15.0,1.0,2.0,Religious,Independent
37700,1992,70.0,1.0,5.0,Religious,Democrat
37701,1992,0.0,1.0,2.0,Religious,Independent
37702,1992,60.0,1.0,2.0,Religious,Independent
37703,1992,70.0,1.0,2.0,Religious,Independent
37704,1992,40.0,0.0,5.0,Not Religious,Democrat
37707,1992,50.0,0.0,5.0,Not Religious,Democrat
37708,1992,40.0,1.0,1.0,Religious,Republican
37709,1992,0.0,1.0,1.0,Religious,Republican
37711,1992,15.0,0.0,2.0,Not Religious,Independent
37712,1992,40.0,0.0,1.0,Not Religious,Republican
37713,1992,0.0,1.0,2.0,Religious,Independent
37715,1992,60.0,1.0,1.0,Religious,Republican
37716,1992,0.0,1.0,1.0,Religious,Republican
37717,1992,50.0,1.0,1.0,Religious,Republican
37718,1992,85.0,0.0,5.0,Not Religious,Democrat
37719,1992,40.0,1.0,5.0,Religious,Democrat
37721,1992,0.0,1.0,1.0,Religious,Republican
37724,1992,50.0,0.0,5.0,Not Religious,Democrat
37725,1992,0.0,1.0,2.0,Religious,Independent
37726,1992,0.0,1.0,5.0,Religious,Democrat
37727,1992,50.0,1.0,5.0,Religious,Democrat
37728,1992,0.0,1.0,1.0,Religious,Republican
37730,1992,15.0,1.0,2.0,Religious,Independent
37731,1992,50.0,1.0,2.0,Religious,Independent
37734,1992,60.0,1.0,2.0,Religious,Independent
37735,1992,15.0,1.0,1.0,Religious,Republican
37736,1992,50.0,1.0,2.0,Religious,Independent
37737,1992,20.0,1.0,1.0,Religious,Republican
37738,1992,40.0,1.0,5.0,Religious,Democrat
37739,1992,50.0,1.0,1.0,Religious,Republican
37740,1992,15.0,1.0,2.0,Religious,Independent
37741,1992,50.0,1.0,1.0,Religious,Republican
37743,1992,30.0,1.0,2.0,Religious,Independent
37744,1992,25.0,0.0,1.0,Not Religious,Republican
37745,1992,40.0,1.0,5.0,Religious,Democrat
37746,1992,30.0,1.0,5.0,Religious,Democrat
37748,1992,60.0,1.0,1.0,Religious,Republican
37749,1992,98.5,1.0,2.0,Religious,Independent
37750,1992,0.0,1.0,1.0,Religious,Republican
37752,1992,30.0,1.0,1.0,Religious,Republican
37753,1992,0.0,1.0,1.0,Religious,Republican
37754,1992,50.0,1.0,3.0,Religious,No preference
37755,1992,40.0,1.0,5.0,Religious,Democrat
37756,1992,60.0,0.0,1.0,Not Religious,Republican
37759,1992,50.0,0.0,1.0,Not Religious,Republican
37760,1992,40.0,1.0,5.0,Religious,Democrat
37761,1992,35.0,1.0,5.0,Religious,Democrat
37763,1992,50.0,1.0,1.0,Religious,Republican
37764,1992,50.0,1.0,2.0,Religious,Independent
37765,1992,60.0,1.0,1.0,Religious,Republican
37766,1992,30.0,1.0,2.0,Religious,Independent
37768,1992,40.0,0.0,2.0,Not Religious,Independent
37772,1992,10.0,1.0,1.0,Religious,Republican
37773,1992,85.0,1.0,5.0,Religious,Democrat
37774,1992,85.0,1.0,5.0,Religious,Democrat
37777,1992,60.0,1.0,5.0,Religious,Democrat
37778,1992,0.0,1.0,2.0,Religious,Independent
37781,1992,30.0,1.0,1.0,Religious,Republican
37783,1992,0.0,0.0,2.0,Not Religious,Independent
37784,1992,60.0,0.0,1.0,Not Religious,Republican
37786,1992,50.0,0.0,5.0,Not Religious,Democrat
37787,1992,0.0,1.0,5.0,Religious,Democrat
37788,1992,0.0,1.0,5.0,Religious,Democrat
37789,1992,70.0,0.0,5.0,Not Religious,Democrat
37790,1992,60.0,1.0,2.0,Religious,Independent
37791,1992,50.0,1.0,1.0,Religious,Republican
37792,1992,50.0,1.0,1.0,Religious,Republican
37794,1992,60.0,1.0,5.0,Religious,Democrat
37795,1992,15.0,1.0,1.0,Religious,Republican
37796,1992,0.0,0.0,2.0,Not Religious,Independent
37799,1992,0.0,1.0,3.0,Religious,No preference
37800,1992,50.0,0.0,2.0,Not Religious,Independent
